,CustomerID,R,RC,F,FC,M,MC,Score,Segment
983,15971,1,3,35,0,4199.85,0,3,Medium
984,14665,31,3,117,0,1258.3800000000003,0,3,Medium
985,17560,69,3,27,0,854.9500000000002,0,3,Medium
986,16156,25,3,139,0,3024.6200000000013,0,3,Medium
987,13894,23,3,30,0,535.9699999999999,0,3,Medium
988,13824,6,3,46,0,1698.9399999999998,0,3,Medium
989,18250,38,3,22,0,342.92,0,3,Medium
990,15270,16,3,48,0,2298.2000000000003,0,3,Medium
991,14188,72,3,71,0,2018.91,0,3,Medium
992,18017,82,3,3,0,523.0,0,3,Medium
993,15421,0,3,53,0,950.3599999999996,0,3,Medium
994,14798,53,3,12,0,173.74,0,3,Medium
995,16992,11,3,95,0,1601.86,0,3,Medium
996,16405,69,3,5,0,167.25,0,3,Medium
997,17071,1,3,148,0,2385.480000000001,0,3,Medium
998,13873,2,3,24,0,381.70000000000005,0,3,Medium
999,13394,33,3,164,0,2312.7999999999997,0,3,Medium
1000,17672,44,3,115,0,3106.6200000000003,0,3,Medium
1001,12464,11,3,29,0,1212.0499999999997,0,3,Medium
1002,14540,10,3,76,0,996.26,0,3,Medium
1003,13539,86,3,38,0,605.8400000000001,0,3,Medium
1004,14497,38,3,31,0,457.4699999999999,0,3,Medium
1005,13208,0,3,150,0,1205.8999999999999,0,3,Medium
1006,17334,38,3,12,0,306.6,0,3,Medium
1007,12410,38,3,28,0,681.0799999999999,0,3,Medium
1008,17929,12,3,6,0,834.5,0,3,Medium
1009,13725,38,3,118,0,1809.8100000000002,0,3,Medium
1010,13309,1,3,107,0,1456.7899999999993,0,3,Medium
1011,12842,71,3,34,0,1118.99,0,3,Medium
1012,15199,30,3,13,0,1268.6999999999998,0,3,Medium
1013,13911,58,3,148,0,2580.909999999999,0,3,Medium
1014,14842,44,3,158,0,2456.7999999999997,0,3,Medium
1015,15781,26,3,21,0,333.56,0,3,Medium
1016,17302,15,3,81,0,1119.9299999999998,0,3,Medium
1017,17162,29,3,105,0,1707.2099999999996,0,3,Medium
1018,15577,33,3,39,0,258.8799999999998,0,3,Medium
1019,16332,29,3,154,0,1583.2000000000003,0,3,Medium
1020,14475,69,3,47,0,799.8199999999997,0,3,Medium
1021,12599,33,3,62,0,1032.5800000000006,0,3,Medium
1022,13133,37,3,7,0,109.80000000000001,0,3,Medium
1023,13590,3,3,89,0,1976.1199999999992,0,3,Medium
1024,17537,60,3,75,0,897.6200000000003,0,3,Medium
1025,12462,19,3,72,0,1124.0099999999998,0,3,Medium
1026,13706,69,3,20,0,330.78999999999996,0,3,Medium
1027,17940,50,3,23,0,1983.5800000000004,0,3,Medium
1028,14431,69,3,22,0,397.76,0,3,Medium
1029,15809,69,3,43,0,399.2099999999999,0,3,Medium
1030,12561,69,3,16,0,238.85,0,3,Medium
1031,14465,69,3,130,0,1058.6200000000008,0,3,Medium
1032,18093,32,3,38,0,2083.42,0,3,Medium
1033,16027,69,3,17,0,852.12,0,3,Medium
1034,12857,69,3,46,0,1106.4000000000003,0,3,Medium
1035,16425,69,3,21,0,302.69999999999993,0,3,Medium
1036,16842,69,3,64,0,1260.4399999999998,0,3,Medium
1037,15796,18,3,135,0,2666.61,0,3,Medium
1038,14555,58,3,21,0,324.14000000000004,0,3,Medium
1039,15133,38,3,29,0,982.4199999999998,0,3,Medium
1040,17705,38,3,108,0,1781.1199999999992,0,3,Medium
1041,18087,38,3,7,0,3770.12,0,3,Medium
1042,12897,38,3,4,0,216.5,0,3,Medium
1043,17512,29,3,106,0,2920.0400000000013,0,3,Medium
1044,15550,38,3,61,0,575.63,0,3,Medium
1045,14676,38,3,44,0,2543.24,0,3,Medium
1046,12505,38,3,1,0,-4.5,0,3,Medium
1047,18159,38,3,23,0,530.1500000000002,0,3,Medium
1048,14304,38,3,27,0,197.1,0,3,Medium
1049,15638,38,3,2,0,-94.0,0,3,Medium
1050,12943,38,3,1,0,-3.75,0,3,Medium
1051,13875,38,3,104,0,1786.7900000000004,0,3,Medium
1052,15406,19,3,58,0,426.60999999999996,0,3,Medium
1053,18084,17,3,2,0,87.52999999999999,0,3,Medium
1054,16434,48,3,109,0,1522.2500000000005,0,3,Medium
1055,13171,17,3,48,0,426.8099999999999,0,3,Medium
1056,17255,41,3,78,0,298.40999999999997,0,3,Medium
1057,17667,5,3,117,0,2055.5099999999993,0,3,Medium
1058,14631,51,3,41,0,1006.9799999999998,0,3,Medium
1059,13381,22,3,173,0,3626.8100000000004,0,3,Medium
1060,13717,57,3,103,0,1432.2600000000002,0,3,Medium
1061,13157,6,3,89,0,1721.5699999999993,0,3,Medium
1062,14644,10,3,29,0,780.4599999999999,0,3,Medium
1063,12993,24,3,27,0,414.75999999999993,0,3,Medium
1064,16979,18,3,91,0,1809.0500000000004,0,3,Medium
1065,15122,86,3,87,0,1612.1299999999994,0,3,Medium
1066,17612,54,3,142,0,1992.759999999999,0,3,Medium
1067,14035,29,3,66,0,1428.0200000000002,0,3,Medium
1068,14346,32,3,60,0,1021.5800000000002,0,3,Medium
1069,16431,66,3,83,0,642.81,0,3,Medium
1070,12616,86,3,36,0,657.25,0,3,Medium
1071,16317,2,3,69,0,1341.6499999999999,0,3,Medium
1072,14477,20,3,11,0,1307.8100000000002,0,3,Medium
1073,14897,1,3,55,0,1366.38,0,3,Medium
1074,15810,79,3,112,0,1145.4299999999992,0,3,Medium
1075,12455,74,3,90,0,2466.859999999997,0,3,Medium
1076,16126,60,3,117,0,6287.770000000002,0,3,Medium
1077,14609,73,3,4,0,601.5600000000001,0,3,Medium
1078,12823,75,3,5,0,1759.5,0,3,Medium
1079,12352,73,3,95,0,1545.4100000000005,0,3,Medium
1080,12372,35,3,52,0,1298.0400000000002,0,3,Medium
1081,14959,30,3,61,0,684.9699999999999,0,3,Medium
1082,17422,4,3,135,0,1853.1299999999997,0,3,Medium
1083,17175,4,3,64,0,1430.9400000000003,0,3,Medium
1084,18257,40,3,123,0,2265.38,0,3,Medium
1085,14754,45,3,41,0,638.0500000000001,0,3,Medium
1086,12654,11,3,38,0,601.98,0,3,Medium
1087,15903,10,3,75,0,5126.34,0,3,Medium
1088,15785,60,3,87,0,2303.750000000001,0,3,Medium
1089,14379,45,3,46,0,348.1,0,3,Medium
1090,14211,54,3,118,0,2208.2999999999997,0,3,Medium
1091,13012,10,3,107,0,1311.6200000000008,0,3,Medium
1092,16182,73,3,28,0,6617.650000000001,0,3,Medium
1093,15755,1,3,149,0,2318.880000000002,0,3,Medium
1094,16566,16,3,19,0,614.01,0,3,Medium
1095,16466,4,3,148,0,1603.4600000000007,0,3,Medium
1096,18094,82,3,70,0,3017.2999999999993,0,3,Medium
1097,15129,51,3,84,0,3447.4,0,3,Medium
1098,17361,50,3,29,0,488.2,0,3,Medium
1099,18155,76,3,28,0,347.82000000000005,0,3,Medium
1100,15321,50,3,106,0,2650.7299999999996,0,3,Medium
1101,13477,5,3,81,0,1441.529999999999,0,3,Medium
1102,13410,25,3,30,0,988.9100000000001,0,3,Medium
1103,16014,64,3,148,0,653.1299999999998,0,3,Medium
1104,17994,37,3,84,0,629.6899999999999,0,3,Medium
1105,13038,81,3,28,0,908.46,0,3,Medium
1106,17002,74,3,50,0,1487.78,0,3,Medium
1107,18188,16,3,72,0,1998.49,0,3,Medium
1108,16045,2,3,83,0,1340.7000000000003,0,3,Medium
1109,16573,74,3,46,0,648.4099999999997,0,3,Medium
1110,13421,41,3,105,0,1848.9799999999993,0,3,Medium
1111,13285,24,3,187,0,2709.1200000000003,0,3,Medium
1112,13184,15,3,183,0,1648.7900000000009,0,3,Medium
1113,13804,79,3,137,0,2635.7900000000004,0,3,Medium
1114,14276,0,3,75,0,1019.3899999999996,0,3,Medium
1115,16394,50,3,100,0,1412.0600000000004,0,3,Medium
1116,17711,11,3,23,0,385.1,0,3,Medium
1117,13865,0,3,30,0,501.56,0,3,Medium
1118,14289,6,3,47,0,911.2599999999999,0,3,Medium
1119,16208,45,3,66,0,664.2600000000001,0,3,Medium
1120,17063,22,3,82,0,1421.5899999999992,0,3,Medium
1121,13149,15,3,86,0,1676.0599999999997,0,3,Medium
1122,15932,1,3,119,0,2461.850000000001,0,3,Medium
1123,14004,44,3,171,0,4582.639999999999,0,3,Medium
1124,13118,20,3,82,0,1124.9999999999993,0,3,Medium
1125,15974,5,3,177,0,3429.55,0,3,Medium
1126,17867,78,3,81,0,622.7500000000002,0,3,Medium
1127,14880,78,3,47,0,706.1900000000002,0,3,Medium
1128,15121,51,3,28,0,457.71999999999997,0,3,Medium
1129,13501,36,3,53,0,1310.4699999999998,0,3,Medium
1130,12633,0,3,103,0,2140.6299999999997,0,3,Medium
1131,13870,41,3,118,0,2751.250000000001,0,3,Medium
1132,17034,17,3,32,0,734.57,0,3,Medium
1133,15712,10,3,53,0,1072.3600000000001,0,3,Medium
1134,13362,10,3,169,0,3085.4899999999984,0,3,Medium
1135,14470,12,3,43,0,461.19000000000005,0,3,Medium
1136,17388,5,3,15,0,1259.56,0,3,Medium
1137,16841,66,3,117,0,1774.6200000000003,0,3,Medium
1138,13666,61,3,12,0,84.65000000000002,0,3,Medium
1139,17663,26,3,90,0,1788.27,0,3,Medium
1140,15990,45,3,52,0,792.11,0,3,Medium
1141,14147,50,3,6,0,468.4,0,3,Medium
1142,13971,4,3,158,0,2702.2199999999993,0,3,Medium
1143,17516,2,3,137,0,768.0800000000002,0,3,Medium
1144,13630,76,3,80,0,1995.6799999999998,0,3,Medium
1145,14157,20,3,49,0,400.4300000000002,0,3,Medium
1146,12781,22,3,30,0,707.72,0,3,Medium
1147,16057,5,3,134,0,2140.2200000000003,0,3,Medium
1148,15724,68,3,12,0,212.3,0,3,Medium
1149,12458,72,3,38,0,947.4000000000001,0,3,Medium
1150,12598,10,3,133,0,3002.679999999999,0,3,Medium
1151,13675,33,3,25,0,486.82000000000005,0,3,Medium
1152,14227,27,3,183,0,3315.710000000002,0,3,Medium
1153,16668,15,3,20,0,306.71999999999997,0,3,Medium
1154,13509,37,3,44,0,979.7200000000001,0,3,Medium
1155,15656,46,3,47,0,748.5000000000001,0,3,Medium
1156,17462,52,3,28,0,662.9399999999999,0,3,Medium
1157,16462,74,3,4,0,102.0,0,3,Medium
1158,16915,10,3,57,0,621.6800000000001,0,3,Medium
1159,15241,74,3,111,0,1738.5900000000006,0,3,Medium
1160,12933,25,3,107,0,606.2799999999999,0,3,Medium
1161,12679,0,3,56,0,1058.67,0,3,Medium
1162,16212,20,3,43,0,681.19,0,3,Medium
1163,13884,31,3,60,0,781.3000000000002,0,3,Medium
1164,16389,54,3,35,0,1362.27,0,3,Medium
1165,16678,2,3,170,0,3013.8300000000013,0,3,Medium
1166,13722,32,3,86,0,2369.1600000000008,0,3,Medium
1167,14934,73,3,88,0,1888.8400000000006,0,3,Medium
1168,15067,79,3,82,0,1744.7600000000004,0,3,Medium
1169,16128,18,3,89,0,1880.22,0,3,Medium
1170,17770,35,3,38,0,1143.2699999999995,0,3,Medium
1171,14473,75,3,7,0,234.34,0,3,Medium
1172,15636,31,3,25,0,724.76,0,3,Medium
1173,17738,20,3,99,0,1863.3500000000001,0,3,Medium
1174,16571,27,3,106,0,1285.22,0,3,Medium
1175,16709,85,3,79,0,3029.870000000001,0,3,Medium
1176,18218,5,3,24,0,626.38,0,3,Medium
1177,13476,68,3,61,0,1092.7699999999998,0,3,Medium
1178,15393,17,3,12,0,231.86,0,3,Medium
1179,13014,11,3,124,0,3365.4300000000003,0,3,Medium
1180,13931,86,3,59,0,1230.9300000000003,0,3,Medium
1181,12541,60,3,52,0,981.1800000000002,0,3,Medium
1182,15220,52,3,119,0,1758.9199999999994,0,3,Medium
1183,14447,19,3,70,0,1163.2300000000005,0,3,Medium
1184,13557,29,3,34,0,584.0600000000001,0,3,Medium
1185,16414,22,3,7,0,126.25,0,3,Medium
1186,15681,19,3,67,0,946.3599999999998,0,3,Medium
1187,15675,82,3,21,0,323.69,0,3,Medium
1188,12584,10,3,126,0,1893.9500000000005,0,3,Medium
1189,18211,26,3,42,0,600.07,0,3,Medium
1190,14504,48,3,107,0,673.2599999999995,0,3,Medium
1191,14915,86,3,13,0,258.83000000000004,0,3,Medium
1192,16136,30,3,37,0,709.3800000000002,0,3,Medium
1193,16621,52,3,29,0,813.4800000000002,0,3,Medium
1194,16225,45,3,134,0,1096.32,0,3,Medium
1195,14214,37,3,70,0,1000.2299999999997,0,3,Medium
1196,15026,81,3,61,0,469.0,0,3,Medium
1197,17092,50,3,125,0,1777.7800000000007,0,3,Medium
1198,15764,0,3,188,0,3245.4700000000007,0,3,Medium
1199,15806,47,3,31,0,784.5799999999999,0,3,Medium
1200,15819,50,3,123,0,1905.45,0,3,Medium
1201,13908,4,3,126,0,2347.0499999999984,0,3,Medium
1202,13373,61,3,158,0,3312.2500000000005,0,3,Medium
1203,14336,17,3,90,0,1614.9100000000008,0,3,Medium
1204,14507,24,3,98,0,1368.1799999999994,0,3,Medium
1205,12759,53,3,95,0,1531.4400000000007,0,3,Medium
1206,15206,11,3,9,0,420.29999999999995,0,3,Medium
1207,14112,23,3,173,0,2774.1699999999964,0,3,Medium
1208,13026,25,3,43,0,936.1499999999997,0,3,Medium
1209,17864,13,3,102,0,597.5000000000002,0,3,Medium
1210,16572,33,3,58,0,999.6999999999999,0,3,Medium
1211,15367,58,3,96,0,1867.6899999999991,0,3,Medium
1212,15632,16,3,177,0,3147.3100000000013,0,3,Medium
1213,14297,18,3,64,0,1284.0599999999997,0,3,Medium
1214,13899,17,3,19,0,388.52000000000004,0,3,Medium
1215,16471,68,3,13,0,223.95,0,3,Medium
1216,18183,68,3,44,0,600.5200000000001,0,3,Medium
1217,14603,68,3,2,0,660.0,0,3,Medium
1218,18173,68,3,31,0,2106.84,0,3,Medium
1219,14854,68,3,131,0,2749.8900000000003,0,3,Medium
1220,16625,68,3,23,0,333.08000000000004,0,3,Medium
1221,14064,5,3,82,0,1188.3199999999997,0,3,Medium
1222,15308,68,3,21,0,302.27000000000004,0,3,Medium
1223,18086,68,3,7,0,101.33999999999999,0,3,Medium
1224,14350,68,3,21,0,258.7,0,3,Medium
1225,14930,68,3,128,0,2372.860000000001,0,3,Medium
1226,16080,68,3,11,0,176.60000000000002,0,3,Medium
1227,14727,68,3,10,0,268.58,0,3,Medium
1228,16778,68,3,16,0,245.94,0,3,Medium
1229,14077,41,3,42,0,499.41999999999996,0,3,Medium
1230,16808,67,3,23,0,288.42,0,3,Medium
1231,16475,1,3,28,0,544.3,0,3,Medium
1232,13265,1,3,91,0,2107.6600000000008,0,3,Medium
1233,12520,37,3,155,0,2582.5099999999998,0,3,Medium
1234,15049,37,3,3,0,121.17000000000002,0,3,Medium
1235,18149,37,3,16,0,612.08,0,3,Medium
1236,13654,36,3,166,0,2707.329999999999,0,3,Medium
1237,16652,0,3,123,0,6654.26,0,3,Medium
1238,16766,37,3,34,0,1145.6,0,3,Medium
1239,16801,37,3,121,0,867.8300000000002,0,3,Medium
1240,17164,33,3,145,0,2466.4000000000005,0,3,Medium
1241,13226,37,3,16,0,108.21000000000001,0,3,Medium
1242,13043,37,3,14,0,471.57000000000005,0,3,Medium
1243,14352,37,3,47,0,1078.96,0,3,Medium
1244,17351,37,3,27,0,587.15,0,3,Medium
1245,16768,48,3,58,0,458.0399999999999,0,3,Medium
1246,13956,55,3,152,0,1026.4200000000003,0,3,Medium
1247,15671,19,3,81,0,2635.4900000000007,0,3,Medium
1248,16871,22,3,139,0,2761.49,0,3,Medium
1249,16804,24,3,60,0,536.99,0,3,Medium
1250,13499,18,3,45,0,1146.96,0,3,Medium
1251,17080,23,3,9,0,285.5,0,3,Medium
1252,15106,5,3,102,0,1407.7300000000002,0,3,Medium
1253,14226,29,3,73,0,2201.64,0,3,Medium
1254,16297,35,3,23,0,275.4000000000001,0,3,Medium
1255,12994,32,3,73,0,902.2200000000001,0,3,Medium
1256,15793,10,3,13,0,948.9599999999999,0,3,Medium
1257,16383,75,3,102,0,668.3599999999996,0,3,Medium
1258,15381,66,3,8,0,596.85,0,3,Medium
1259,15030,72,3,7,0,518.28,0,3,Medium
1260,12435,80,3,36,0,7829.889999999998,0,3,Medium
1261,12955,17,3,183,0,4734.259999999999,0,3,Medium
1262,18189,78,3,69,0,1084.34,0,3,Medium
1263,13946,80,3,11,0,561.57,0,3,Medium
1264,13650,1,3,98,0,1809.34,0,3,Medium
1265,13533,65,3,76,0,270.79000000000013,0,3,Medium
1266,15433,66,3,53,0,417.86999999999983,0,3,Medium
1267,12937,16,3,120,0,1504.2700000000004,0,3,Medium
1268,17603,50,3,15,0,-1165.2999999999997,0,3,Medium
1269,18210,10,3,134,0,2621.379999999999,0,3,Medium
1270,14110,1,3,157,0,5669.65,0,3,Medium
1271,16672,6,3,117,0,8093.589999999999,0,3,Medium
1272,16511,22,3,169,0,950.2599999999999,0,3,Medium
1273,16626,23,3,184,0,4379.6500000000015,0,3,Medium
1274,14315,22,3,104,0,2456.979999999999,0,3,Medium
1275,16023,47,3,101,0,719.81,0,3,Medium
1276,17133,16,3,27,0,4892.240000000001,0,3,Medium
1277,12878,19,3,49,0,841.6399999999999,0,3,Medium
1278,17043,52,3,102,0,1735.1799999999998,0,3,Medium
1279,12948,17,3,118,0,2053.7,0,3,Medium
1280,16444,47,3,86,0,638.7700000000002,0,3,Medium
1281,14232,43,3,118,0,2043.9300000000003,0,3,Medium
1282,12407,50,3,77,0,1708.1199999999997,0,3,Medium
1283,13592,66,3,16,0,247.95999999999995,0,3,Medium
1284,15140,53,3,81,0,2350.0000000000005,0,3,Medium
1285,12843,66,3,108,0,1680.76,0,3,Medium
1286,14408,11,3,107,0,2606.53,0,3,Medium
1287,15452,60,3,58,0,538.73,0,3,Medium
1288,15669,41,3,35,0,677.69,0,3,Medium
1289,16384,31,3,33,0,584.4999999999999,0,3,Medium
1290,14875,10,3,50,0,1448.7200000000003,0,3,Medium
1291,15132,19,3,52,0,977.9300000000002,0,3,Medium
1292,17272,43,3,116,0,2144.5299999999997,0,3,Medium
1293,16809,24,3,150,0,912.74,0,3,Medium
1294,13196,12,3,110,0,1797.78,0,3,Medium
1295,12613,58,3,163,0,3218.979999999998,0,3,Medium
1296,12399,2,3,59,0,1108.65,0,3,Medium
1297,15410,85,3,122,0,3450.8400000000015,0,3,Medium
1298,15449,27,3,62,0,971.2200000000001,0,3,Medium
1299,17096,0,3,52,0,992.6800000000003,0,3,Medium
1300,12604,80,3,16,0,254.17999999999995,0,3,Medium
1301,14075,20,3,43,0,942.2599999999998,0,3,Medium
1302,17966,33,3,68,0,1098.43,0,3,Medium
1303,14129,18,3,52,0,1123.86,0,3,Medium
1304,13035,58,3,30,0,886.6300000000001,0,3,Medium
1305,14267,3,3,66,0,1279.0899999999997,0,3,Medium
1306,14235,11,3,80,0,3093.8599999999997,0,3,Medium
1307,15815,35,3,49,0,2100.6000000000004,0,3,Medium
1308,13695,2,3,90,0,2504.1299999999987,0,3,Medium
1309,13139,17,3,174,0,5055.790000000004,0,3,Medium
1310,12545,76,3,50,0,1000.3899999999999,0,3,Medium
1311,13662,35,3,58,0,879.08,0,3,Medium
1312,13743,1,3,42,0,1340.1499999999996,0,3,Medium
1313,15045,33,3,13,0,633.66,0,3,Medium
1314,16777,81,3,50,0,226.35000000000005,0,3,Medium
1315,16245,24,3,93,0,1352.3600000000008,0,3,Medium
1316,12669,3,3,102,0,1607.7300000000002,0,3,Medium
1317,13760,55,3,57,0,286.78999999999996,0,3,Medium
1318,15068,47,3,104,0,553.3599999999998,0,3,Medium
1319,14851,24,3,28,0,511.34999999999985,0,3,Medium
1320,14021,5,3,22,0,631.9000000000001,0,3,Medium
1321,14128,61,3,46,0,637.5000000000001,0,3,Medium
1322,15906,20,3,151,0,1521.790000000001,0,3,Medium
1323,13588,16,3,180,0,2445.119999999998,0,3,Medium
1324,12456,45,3,129,0,3153.889999999998,0,3,Medium
1325,15674,66,3,135,0,1744.02,0,3,Medium
1326,17594,86,3,50,0,993.1799999999995,0,3,Medium
1327,13316,80,3,88,0,5815.490000000002,0,3,Medium
1328,16584,81,3,31,0,908.03,0,3,Medium
1329,14272,74,3,33,0,437.96000000000004,0,3,Medium
1330,15980,1,3,43,0,2398.8599999999997,0,3,Medium
1331,17088,29,3,115,0,1991.009999999999,0,3,Medium
1332,14790,2,3,46,0,745.0600000000001,0,3,Medium
1333,16386,29,3,88,0,317.20000000000016,0,3,Medium
1334,14818,74,3,48,0,657.8,0,3,Medium
1335,12909,40,3,96,0,2128.83,0,3,Medium
1336,12619,17,3,95,0,3214.81,0,3,Medium
1337,16681,73,3,44,0,1770.3400000000004,0,3,Medium
1338,13573,51,3,26,0,294.4,0,3,Medium
1339,13918,50,3,30,0,1212.8400000000001,0,3,Medium
1340,18263,24,3,62,0,1211.0800000000002,0,3,Medium
1341,16960,61,3,101,0,507.04999999999995,0,3,Medium
1342,14852,0,3,143,0,2836.6899999999982,0,3,Medium
1343,17669,43,3,68,0,3406.7200000000003,0,3,Medium
1344,17648,61,3,92,0,1789.55,0,3,Medium
1345,16224,57,3,96,0,1295.3000000000004,0,3,Medium
1346,15289,60,3,59,0,935.1000000000004,0,3,Medium
1347,13015,54,3,176,0,3346.2800000000016,0,3,Medium
1348,16906,82,3,93,0,579.7700000000002,0,3,Medium
1349,16170,51,3,127,0,1880.4199999999996,0,3,Medium
1350,16696,66,3,10,0,657.9,0,3,Medium
1351,15145,44,3,67,0,1194.7300000000005,0,3,Medium
1352,13525,15,3,6,0,628.78,0,3,Medium
1353,17783,73,3,67,0,283.4699999999997,0,3,Medium
1354,13515,73,3,59,0,891.1200000000002,0,3,Medium
1355,15201,63,3,97,0,927.8400000000003,0,3,Medium
1356,17042,63,3,98,0,1044.3800000000003,0,3,Medium
1357,18272,3,3,170,0,3064.78,0,3,Medium
1358,14912,17,3,28,0,841.5199999999998,0,3,Medium
1359,15530,22,3,108,0,1502.3500000000001,0,3,Medium
1360,13950,12,3,36,0,728.5600000000001,0,3,Medium
1361,13892,27,3,27,0,632.97,0,3,Medium
1362,16209,1,3,46,0,2262.62,0,3,Medium
1363,15754,51,3,29,0,455.67,0,3,Medium
1364,16469,24,3,182,0,650.4300000000004,0,3,Medium
1365,17928,46,3,23,0,212.54000000000005,0,3,Medium
1366,16261,17,3,124,0,746.8299999999999,0,3,Medium
1367,17883,15,3,145,0,671.7699999999994,0,3,Medium
1368,13995,16,3,87,0,1383.4899999999998,0,3,Medium
1369,18040,20,3,19,0,357.20000000000005,0,3,Medium
1370,16837,30,3,166,0,3167.7300000000014,0,3,Medium
1371,16325,45,3,20,0,510.5400000000001,0,3,Medium
1372,12717,33,3,56,0,980.98,0,3,Medium
1373,13962,22,3,11,0,169.55,0,3,Medium
1374,13562,82,3,82,0,1799.3299999999988,0,3,Medium
1375,17054,29,3,84,0,1353.8300000000004,0,3,Medium
1376,17268,3,3,6,0,763.64,0,3,Medium
1377,13548,67,3,124,0,682.41,0,3,Medium
1378,13508,67,3,12,0,110.97,0,3,Medium
1379,12447,67,3,26,0,476.49,0,3,Medium
1380,13570,67,3,27,0,239.49000000000004,0,3,Medium
1381,18129,67,3,14,0,112.55,0,3,Medium
1382,13632,25,3,147,0,2117.02,0,3,Medium
1383,15665,67,3,116,0,2242.0100000000007,0,3,Medium
1384,17550,67,3,42,0,267.16000000000014,0,3,Medium
1385,15655,67,3,37,0,511.31999999999994,0,3,Medium
1386,16188,36,3,67,0,981.8600000000001,0,3,Medium
1387,12656,2,3,130,0,3982.720000000002,0,3,Medium
1388,15214,11,3,110,0,1661.44,0,3,Medium
1389,17574,36,3,8,0,185.64999999999998,0,3,Medium
1390,15737,15,3,81,0,1121.2099999999998,0,3,Medium
1391,18080,19,3,2,0,1231.5,0,3,Medium
1392,14311,36,3,27,0,229.71000000000004,0,3,Medium
1393,14339,36,3,18,0,289.91,0,3,Medium
1394,12982,36,3,34,0,377.2,0,3,Medium
1395,12701,36,3,53,0,797.7099999999999,0,3,Medium
1396,12596,36,3,27,0,618.27,0,3,Medium
1397,14273,36,3,29,0,559.9700000000001,0,3,Medium
1398,12363,36,3,23,0,552.0,0,3,Medium
1399,13549,3,3,52,0,916.1199999999999,0,3,Medium
1400,15414,10,3,39,0,774.8999999999999,0,3,Medium
1401,13203,10,3,57,0,869.4599999999999,0,3,Medium
1402,14628,36,3,24,0,671.96,0,3,Medium
1403,14326,36,3,9,0,166.85,0,3,Medium
1404,15935,6,3,12,0,416.8600000000001,0,3,Medium
1405,13655,6,3,56,0,932.9700000000004,0,3,Medium
1406,12910,6,3,75,0,3075.0400000000013,0,3,Medium
1407,13577,1,3,85,0,1658.2999999999988,0,3,Medium
1408,14111,6,3,11,0,688.6,0,3,Medium
1409,16172,6,3,69,0,1140.21,0,3,Medium
1410,17972,6,3,31,0,136.04,0,3,Medium
1411,12463,6,3,88,0,1303.6299999999997,0,3,Medium
1412,14844,6,3,130,0,3189.8099999999995,0,3,Medium
1413,17278,6,3,15,0,246.04000000000008,0,3,Medium
1414,15212,6,3,7,0,88.94999999999997,0,3,Medium
1415,14998,6,3,75,0,429.8699999999999,0,3,Medium
1416,13484,6,3,8,0,313.79999999999995,0,3,Medium
1417,16697,6,3,21,0,112.75000000000001,0,3,Medium
1418,14931,23,3,42,0,964.6800000000002,0,3,Medium
1419,18236,60,3,49,0,882.24,0,3,Medium
1420,16454,45,3,3,0,-8.15,0,3,Medium
1421,15134,15,3,73,0,1387.99,0,3,Medium
1422,13544,40,3,87,0,291.4099999999999,0,3,Medium
1423,14262,18,3,143,0,2618.230000000001,0,3,Medium
1424,13134,73,3,105,0,1740.6299999999999,0,3,Medium
1425,16966,16,3,31,0,2148.4700000000003,0,3,Medium
1426,14834,0,3,70,0,1698.3500000000001,0,3,Medium
1427,16131,52,3,78,0,3506.5400000000013,0,3,Medium
1428,17058,82,3,62,0,1179.8899999999999,0,3,Medium
1429,16249,53,3,69,0,1800.0700000000006,0,3,Medium
1430,14198,19,3,44,0,663.4999999999999,0,3,Medium
1431,17930,72,3,39,0,1740.4799999999998,0,3,Medium
1432,14482,19,3,144,0,2068.150000000001,0,3,Medium
1433,14163,64,3,52,0,2445.9100000000008,0,3,Medium
1434,14105,86,3,76,0,1260.3300000000002,0,3,Medium
1435,12457,0,3,68,0,1917.78,0,3,Medium
1436,13952,4,3,138,0,3246.091,0,3,Medium
1437,13516,22,3,44,0,1389.4100000000003,0,3,Medium
1438,18079,46,3,127,0,3651.969999999997,0,3,Medium
1439,13220,79,3,21,0,819.29,0,3,Medium
1440,15172,71,3,110,0,1624.0499999999997,0,3,Medium
1441,13692,25,3,55,0,1466.8700000000006,0,3,Medium
1442,15745,20,3,65,0,1071.24,0,3,Medium
1443,16639,26,3,52,0,1169.3799999999999,0,3,Medium
1444,15491,64,3,155,0,3090.8500000000017,0,3,Medium
1445,15265,33,3,82,0,1506.1200000000001,0,3,Medium
1446,16399,20,3,73,0,408.57,0,3,Medium
1447,14623,43,3,135,0,869.3499999999999,0,3,Medium
1448,16628,60,3,119,0,2183.04,0,3,Medium
1449,13647,10,3,80,0,1670.22,0,3,Medium
1450,15594,16,3,104,0,1767.53,0,3,Medium
1451,13719,16,3,60,0,1041.68,0,3,Medium
1452,16633,4,3,153,0,2878.1500000000005,0,3,Medium
1453,14152,76,3,50,0,611.0900000000001,0,3,Medium
1454,17734,54,3,43,0,700.63,0,3,Medium
1455,16103,80,3,48,0,1429.6399999999999,0,3,Medium
1456,14626,24,3,126,0,2757.0699999999997,0,3,Medium
1457,14868,22,3,147,0,2939.640000000002,0,3,Medium
1458,18246,24,3,4,0,596.0999999999999,0,3,Medium
1459,17115,65,3,43,0,806.8999999999997,0,3,Medium
1460,12670,11,3,94,0,2986.1500000000005,0,3,Medium
